gene_name,transcript_id,exon_idx,exon_length,PC1,PC2
ZNF106,ENST00000263805.8,3,634,0.2923750728197134,-2.6506722488472088
ZNF106,ENST00000263805.8,8,781,1.7828328298622582,-0.9470515459688108
STARD9,ENST00000290607.11,23,10227,-12.093108317355206,-3.3238454467656866
TTBK2,ENST00000267890.10,12,589,-7.593794289789784,-3.822116581011992
ZSCAN29,ENST00000396976.6,3,699,-6.296597993592563,-1.6791309892881887
TP53BP1,ENST00000382044.8,12,1327,-3.774424605802598,2.199509159941067
TP53BP1,ENST00000382044.8,17,484,5.576041374840037,-2.0832521300529354
TP53BP1,ENST00000382044.8,21,431,9.239475787364304,-1.8150454379543568
MAP1A,ENST00000382031.5,5,8185,-9.38961755127536,-2.549553999059838
STRC,ENST00000450892.6,2,786,-11.153492269154231,-1.3896805349141688
STRC,ENST00000450892.6,4,1258,-8.096343766224052,-0.2539256040826713
WDR76,ENST00000263795.10,2,402,6.688851167991215,2.404970829493754
SPG11,ENST00000261866.11,6,449,3.1018846244996907,-1.731421837939889
SPG11,ENST00000261866.11,30,745,2.162234572646092,0.2393853523990539
TRIM69,ENST00000559390.5,2,477,2.240823543565209,2.554271504258622
DMXL2,ENST00000251076.9,12,697,-7.679138637938124,-1.4684308313425607
DMXL2,ENST00000251076.9,18,1680,-6.805948073362627,0.7567943329215434
DMXL2,ENST00000251076.9,24,1082,-4.808911279899055,0.4049883073284197
LEO1,ENST00000299601.9,2,756,12.2192837452096,3.208017726110905
FAM214A,ENST00000261844.11,5,1816,-8.225946838469472,4.55875533836073
WDR72,ENST00000396328.5,14,818,-7.247436107555925,-2.44489412953402
POLR2M,ENST00000299638.7,2,645,5.099814266238631,0.3937623007026396
SLTM,ENST00000380516.6,7,469,13.834681341767494,-0.2589194596219929
ICE2,ENST00000261520.8,9,994,-3.039986912451427,0.426381690484188
HERC1,ENST00000443617.6,36,521,-2.020985539539156,-3.4262266142617195
HERC1,ENST00000443617.6,37,776,-1.1102150037155547,-0.3163099170075373
UBAP1L,ENST00000559089.5,2,579,-5.203839300154931,-0.3683081162282659
IGDCC4,ENST00000352385.2,7,414,4.989131402265863,-0.8232147337301947
DIS3L,ENST00000319194.9,11,534,9.66751606956296,-1.3557645660603466
SKOR1,ENST00000341418.9,5,691,6.570888441911766,2.0091907462799674
PIAS1,ENST00000249636.10,2,445,-4.23987863110319,2.633278893929394
UACA,ENST00000322954.10,16,2739,0.3930725129914473,1.8483102122922697
THSD4,ENST00000355327.7,4,448,5.251324929959509,-0.9128171760682589
MYO9A,ENST00000356056.9,24,1572,-9.300605347969633,0.6927031268910842
GOLGA6B,ENST00000421285.3,11,509,13.352072545249726,-0.983686437650388
HCN4,ENST00000261917.3,2,424,-5.732384319839773,-3.2382262245969526
PML,ENST00000395135.7,2,473,-0.7008125627678436,3.269541225277511
PML,ENST00000395135.7,3,581,9.130337348155429,1.138508403937216
GOLGA6C,ENST00000300576.5,11,509,13.131032757898533,-0.92557610268187
GOLGA6D,ENST00000434739.3,11,509,13.05660152159402,-0.8959070640092068
SIN3A,ENST00000394947.7,14,574,9.697331046594815,-1.3157306267597786
CSPG4,ENST00000308508.5,3,3537,-9.027187479167935,0.2015528223804949
CSPG4,ENST00000308508.5,4,483,-0.8032782095004801,-2.1229439306107043
ADAMTS7,ENST00000388820.4,19,1407,-7.577143424145029,-1.5021835036114035
EFL1,ENST00000268206.11,17,959,-0.8647190978135493,0.6204223284600264
ADAMTSL3,ENST00000286744.9,20,1072,-5.909319560732847,-0.5503201604309651
GOLGA6L4,ENST00000510439.6,6,995,3.862149661195376,2.0654169487087684
ALPK3,ENST00000258888.5,5,1231,-8.192234071352784,-3.211045261057291
ALPK3,ENST00000258888.5,6,2164,-4.740990464091065,-0.4836492915245642
AKAP13,ENST00000559362.5,6,3178,-5.993626295981893,1.9825231682528777
AGBL1,ENST00000441037.7,11,581,3.685538191570829,-0.7537383453390059
ACAN,ENST00000439576.6,11,4566,-5.968640355574936,1.90134466050128
TICRR,ENST00000268138.11,20,2164,-9.913783569798468,0.0303735172982554
KIF7,ENST00000394412.7,4,520,1.3441782850798334,1.4233035241748733
BLM,ENST00000355112.7,2,701,-4.942707101380975,1.8174345619767869
BLM,ENST00000355112.7,6,662,3.2961874309230126,0.0265075097589034
SLCO3A1,ENST00000318445.10,2,466,4.214722173259985,0.722417584312304
IGF1R,ENST00000268035.10,2,546,-1.0528204300631343,0.2367603736682434
LRRK1,ENST00000388948.7,31,854,1.1028275561885004,-0.4786709200845778
AXIN1,ENST00000262320.7,5,530,2.521077494128117,-1.9328408526169008
WDR24,ENST00000293883.8,3,673,2.803563329724303,2.33285072076204
FBXL16,ENST00000397621.5,2,509,-0.7180970927640259,-1.0636325000824118
METRN,ENST00000568223.6,2,401,1.2831421774678686,1.4168708461282555
CHTF18,ENST00000631357.2,2,611,-3.792846795583705,1.5033131477777375
CACNA1H,ENST00000348261.10,8,790,-6.410433447481571,-1.6802457545308194
CACNA1H,ENST00000348261.10,9,449,-1.5348718670885282,-2.0417351865512474
CACNA1H,ENST00000348261.10,32,442,-3.976913769996775,-3.338833296123114
CRAMP1,ENST00000397412.7,9,1116,-4.025848884515461,-1.0289617823814492
ZNF598,ENST00000563630.5,9,761,-5.9728075171202,-2.9491149542805006
TSC2,ENST00000219476.7,33,488,5.6270667595981605,-1.4309331651630406
PKD1,ENST00000262304.8,5,672,-5.23636584371242,-1.6267002015530758
PKD1,ENST00000262304.8,11,756,-5.55438366693473,-1.9063063356475685
PKD1,ENST00000262304.8,15,3620,-9.233207772321537,-0.923190584498318
PKD1,ENST00000262304.8,23,630,-2.199620723237801,-1.5563337856883834
CASKIN1,ENST00000343516.7,18,2007,-11.74017805322737,0.7414533778922122
C16orf59,ENST00000361837.8,4,409,8.93662577509282,0.5020447809817906
SRRM2,ENST00000301740.12,10,6701,-2.120130982105255,-2.281430057940613
FLYWCH1,ENST00000253928.13,2,471,0.6019141815562852,0.4633118265530825
FLYWCH1,ENST00000253928.13,3,453,7.434144331501908,-1.5217117000681053
PKMYT1,ENST00000431515.6,3,494,7.269326125628909,1.0461652592091135
MEFV,ENST00000219596.5,2,633,-2.407422319562245,0.2524663594593478
NLRC3,ENST00000359128.9,2,1750,-2.147950191341625,2.7307814841515543
SLX4,ENST00000294008.3,11,2309,-8.059069204621858,-0.471959864388294
CREBBP,ENST00000262367.9,2,713,-14.658244184731334,-2.430255026412364
CREBBP,ENST00000262367.9,14,417,-11.90053762697823,-3.782758952344276
C16orf96,ENST00000444310.4,5,1462,-1.8483019358823456,2.668288230903624
NAGPA,ENST00000312251.7,2,456,5.430705409311559,4.724098755519694
GRIN2A,ENST00000396573.6,2,593,-6.98971398453723,-1.124811583303954
TXNDC11,ENST00000283033.9,8,793,-0.2974829917357767,0.4051513855667324
KIAA0430,ENST00000396368.7,2,687,-9.673341298468529,0.5815676212220918
KIAA0430,ENST00000396368.7,7,429,-0.4882061879755948,-1.819319444766868
XYLT1,ENST00000261381.6,3,511,4.749831307161141,-0.8644699027775387
SMG1,ENST00000446231.6,54,470,2.7922539916427103,-2.06367360504098
CCP110,ENST00000396212.6,3,1648,-7.498502663997773,4.699170499886664
GP2,ENST00000302555.9,2,441,10.6861722795295,0.2781698636895842
UMOD,ENST00000396134.6,3,777,6.171393470088951,3.415230905252716
DNAH3,ENST00000261383.3,48,639,5.825433005073076,-1.4457091646550353
DNAH3,ENST00000261383.3,53,2142,-1.8362340847275744,0.5946827629729373
NPIPB4,ENST00000415645.6,7,1740,-13.932306382714476,-1.71868569128489
EARS2,ENST00000449606.5,4,473,9.694300907625404,-0.287663265760086
TNRC6A,ENST00000315183.11,5,426,-15.04937556018488,-4.6010409132936685
TNRC6A,ENST00000315183.11,6,2586,-10.399453161498888,2.57308840990549
ZKSCAN2,ENST00000328086.11,5,684,-5.391765232323821,-0.5083317206320626
GTF3C1,ENST00000561623.5,34,442,10.494108699036287,-1.816417524167442
KIAA0556,ENST00000261588.8,15,880,-3.0610433899356453,0.5335994597951469
KIAA0556,ENST00000261588.8,16,723,3.1919688070954035,-1.132687660062143
XPO6,ENST00000565698.5,6,454,11.793522114306263,-0.3139287181900296
APOBR,ENST00000564831.5,2,2898,2.322192847822486,1.2942663125434393
RP11-345J4.3,ENST00000549950.5,2,976,-10.042858931724547,-0.7066808178305501
QPRT,ENST00000395384.8,2,536,0.4798536427783307,3.6424976732490273
MAZ,ENST00000545521.5,3,851,-6.266453252381717,5.807347965136905
HIRIP3,ENST00000279392.7,4,938,7.834631416184641,-1.0763437552760715
RP11-347C12.3,ENST00000550538.5,2,976,-9.7549810476339,-0.6793126734771233
RP11-2C24.9,ENST00000380361.7,20,1499,-7.702764830601401,-2.3857847077951795
SETD1A,ENST00000262519.13,6,850,-3.753717005728927,0.0631227480307141
SETD1A,ENST00000262519.13,7,786,-1.7213172859464312,-1.5827846944298318
SETD1A,ENST00000262519.13,13,1050,-3.5840649296119094,0.8481877383404317
ARMC5,ENST00000408912.7,3,532,-7.79052847673053,-1.0714850947350836
ARMC5,ENST00000408912.7,5,787,-5.658904249598816,-1.277238662166979
ARMC5,ENST00000408912.7,6,494,-3.7719291724261694,-2.3123993883883
MYLK3,ENST00000394809.8,3,433,9.46511192698281,-2.1865862443148822
N4BP1,ENST00000262384.3,2,1691,-8.709910452715027,1.9819560962774283
ZNF423,ENST00000561648.5,4,3215,-9.18731192499054,3.2963843995432955
PAPD5,ENST00000436909.7,2,513,0.6966257653299582,2.7959854861679565
CHD9,ENST00000447540.5,30,906,-1.2991606719650417,0.529980082192991
RPGRIP1L,ENST00000262135.8,14,453,10.821437763209929,-0.686984236552427
FTO,ENST00000636491.1,3,628,8.377332908793328,5.314920826701135
IRX3,ENST00000329734.3,2,1117,-11.899807246333497,-1.5744741328024905
EXOC3L1,ENST00000314586.10,4,613,3.29001779456008,-1.4216451016236364
EDC4,ENST00000358933.9,18,434,10.695162777063825,-1.2318730856295466
NFATC3,ENST00000575270.5,2,1135,-4.492444791381335,1.945189097176067
TANGO6,ENST00000261778.1,2,641,1.140596858100809,3.122131899787522
TANGO6,ENST00000261778.1,13,516,6.878070872082332,-2.375133406602695
HYDIN,ENST00000393567.6,45,627,0.27682115196183,-2.3911989821447865
PKD1L3,ENST00000620267.1,24,465,4.674183505559753,-1.5350984138887631
ZFHX3,ENST00000268489.9,2,497,-13.661033087717604,-3.735764007704869
BCAR1,ENST00000393422.6,2,621,-5.018642441232327,2.1613270571276644
BCAR1,ENST00000393422.6,5,1098,-2.184380898927428,-0.5570272758368503
CDYL2,ENST00000570137.6,2,592,3.417114101099701,0.1234748094906002
HSDL1,ENST00000219439.8,2,446,10.13169660482768,-0.2158395042221701
TLDC1,ENST00000343629.10,4,429,11.721754932846297,-1.4867889689233595
KLHL36,ENST00000564996.5,2,1074,-2.514293872680092,3.463476562287353
USP10,ENST00000219473.11,4,1041,2.5542223531631256,2.0642536837202328
JPH3,ENST00000284262.2,2,778,-4.22048848855633,-0.6326085386214282
ANKRD11,ENST00000378330.6,7,6578,-6.517925649804483,-2.572592651197301
VPS9D1,ENST00000561976.5,8,425,9.204277331858789,-1.105201486140316
ZNF276,ENST00000562530.5,3,450,9.03883589160814,-0.7456613179620877
SCARF1,ENST00000263071.8,4,526,-4.98438135021744,-0.1046466279782383
SMYD4,ENST00000305513.11,4,1168,-4.291882330597799,2.449259263144837
SMG6,ENST00000263073.10,2,1759,-1.3907058099615617,3.4788702960543287
TSR1,ENST00000301364.9,5,425,7.112429111577348,0.3707444335802898
MNT,ENST00000174618.4,2,580,-13.20115679000144,-1.0882470373624642
CLUH,ENST00000435359.5,9,695,8.310082507711934,0.6219837853102129
CAMKK1,ENST00000381769.6,2,403,4.54474019473433,2.777525477339409
ATP2A3,ENST00000309890.11,8,465,10.726320124456414,0.6490005011011418
ZZEF1,ENST00000381638.6,29,469,3.3051671291268288,-2.077234772904463
SLC52A1,ENST00000254853.9,2,880,-7.44452250513915,1.3967517378873004
ZNF232,ENST00000575898.5,2,475,-0.607976736286743,6.862787877548657
USP6,ENST00000574788.5,13,420,1.239248162582688,-2.0435576051596644
NLRP1,ENST00000544378.6,4,1705,-2.78395433977023,0.9327235339249664
NEURL4,ENST00000315614.11,2,445,7.742974257658298,0.932533101776334
CD68,ENST00000250092.10,2,518,0.930045929260014,0.8911220349279168
KDM6B,ENST00000254846.9,8,2183,-9.51260923562725,2.109077941608978
PER1,ENST00000317276.8,18,611,-1.7153135644275976,-0.7765443971194349
DNAH9,ENST00000262442.8,17,425,4.103897398226398,-2.3996121203818346
DNAH9,ENST00000262442.8,20,871,2.5982758950705125,-0.6434550695383491
DNAH9,ENST00000262442.8,50,426,9.00255830037015,-1.172765553621691
NCOR1,ENST00000268712.7,19,508,2.6424409301869067,-1.5465576629174862
RP11-219A15.1,ENST00000448331.7,5,840,9.837358956075938,-1.1233331140080738
MAPK7,ENST00000308406.9,3,1079,-10.237200123018104,0.5027695086601991
MAPK7,ENST00000308406.9,4,686,-5.4913326438947685,-0.1829234695392654
AKAP10,ENST00000225737.10,4,558,9.536963837821787,-0.3311295656032134
SPECC1,ENST00000395527.8,3,1580,2.595361364353062,4.288976458981879
SARM1,ENST00000585482.5,2,619,3.0183728610753247,-0.3675289001146835
SLC46A1,ENST00000612814.4,2,853,-1.8863743672124615,3.062291124215613
SPAG5,ENST00000321765.9,3,1085,1.6053614620442385,1.2164089178080206
KIAA0100,ENST00000528896.6,16,1093,-1.79745761084577,0.1577100946095803
PHF12,ENST00000332830.8,9,796,-4.9915120090304965,-1.906098688180604
SEZ6,ENST00000360295.13,2,669,3.3251656096593227,0.2295696725256267
NUFIP2,ENST00000225388.8,2,1725,-4.606680346321,0.8547935520819692
ATAD5,ENST00000578295.5,2,1901,-4.212920559520125,3.053376463700553
TEFM,ENST00000581216.5,2,464,-0.5990357966618023,1.9695047307253737
TMEM132E,ENST00000321639.6,2,458,0.7254484534803293,1.956996577944958
RFFL,ENST00000315249.11,2,411,4.152481755000425,-1.002823792091123
SLFN12L,ENST00000260908.11,2,1079,-2.275548865236051,3.6442082113919287
AATF,ENST00000619387.4,3,411,15.444633577922046,-1.5551548255701586
SYNRG,ENST00000612223.4,14,945,3.163309436694386,2.114271542682493
ARHGAP23,ENST00000622683.4,7,1165,-6.515741593036437,2.2335951311206914
SRCIN1,ENST00000617146.4,7,866,-0.4055346712000196,1.0635792886800128
CDK12,ENST00000584632.5,2,882,-0.843644805590183,-2.822868327116483
NR1D1,ENST00000246672.3,5,644,-1.2574071546357717,0.725846857919219
CASC3,ENST00000264645.11,7,686,4.819248276926401,-1.1576513788836331
TNS4,ENST00000254051.10,2,424,4.217039453960387,-2.6740698892761405
TNS4,ENST00000254051.10,3,425,3.9154042226061136,-2.4614592140884874
CNP,ENST00000393892.7,2,673,5.165402104352125,1.8442752682765693
GHDC,ENST00000593209.5,3,502,12.005758560605988,-1.7451440743464732
WNK4,ENST00000246914.9,14,611,-3.13416718461685,-0.821195494787055
BRCA1,ENST00000357654.7,9,3426,-6.706454302939292,1.6097720301974332
C17orf53,ENST00000319977.8,3,1170,-8.052442854135071,0.0188803075931482
KIF18B,ENST00000587309.5,12,553,-5.956396584167185,-1.5697899461140146
MAP3K14,ENST00000344686.6,4,615,0.7594588258910954,-0.8340517372522617
ARHGAP27,ENST00000532038.5,2,408,8.85039699772287,2.385721053176212
PLEKHM1,ENST00000430334.7,3,627,0.7887624351741506,0.7056585242057708
PLEKHM1,ENST00000430334.7,6,918,2.350605472456288,-1.8075521905831695
MAPT,ENST00000262410.9,5,753,2.165995936302805,-1.505408956837757
LRRC37A,ENST00000496930.5,5,1532,-7.444160738368011,1.072889334821297
LRRC37A2,ENST00000576629.5,9,1532,-9.92392693464486,-0.8180042503914556
ITGB3,ENST00000559488.5,10,430,15.775701969676474,-0.1833958414604616
XYLT2,ENST00000017003.6,2,493,5.107239406176633,1.0110049330567972
CACNA1G,ENST00000360761.8,8,784,-4.592022636504313,-0.879586676456434
CACNA1G,ENST00000360761.8,16,432,4.587736053252288,-1.5732140440499636
ANKRD40,ENST00000285243.6,3,495,1.1881699064653914,-0.8428249851550559
COIL,ENST00000240316.4,2,1108,-0.8765417761322762,-0.6092071840208347
HSF5,ENST00000323777.7,4,522,7.012639020575874,-1.534125339143693
MTMR4,ENST00000579925.5,14,1399,-8.340366528702537,0.3280445874732971
TEX14,ENST00000389934.7,13,791,2.3375304531364374,1.8061388446189488
RNFT1,ENST00000305783.12,2,458,2.779996381272772,4.151302890863702
USP32,ENST00000300896.8,32,425,3.0145484176049457,-2.434219630106984
MED13,ENST00000397786.6,9,684,-4.7075542868685725,-0.7259274370278245
MED13,ENST00000397786.6,16,917,-4.119360289761503,-0.3363408809446432
MED13,ENST00000397786.6,20,463,5.642220362231554,-1.8864405701712368
MRC2,ENST00000303375.9,2,402,0.8524605118670288,0.3788153938452191
MARCH10,ENST00000580520.5,2,1402,-4.015864335897429,3.4806896226877777
TANC2,ENST00000424789.6,12,608,-4.476819368908847,-0.7961173176817473
KCNH6,ENST00000456941.6,5,426,11.972545432758354,-0.1978405859899233
SCN4A,ENST00000435607.3,14,477,6.432779864816463,-1.0554421917572796
LRRC37A3,ENST00000339474.9,7,1532,-8.312488521609938,1.3049888887100456
HELZ,ENST00000358691.9,26,571,-0.9321006524678308,-2.1505016698236177
HELZ,ENST00000358691.9,28,517,-2.1456711172851675,-1.8056074253121783
BPTF,ENST00000544778.6,2,823,-3.000509670763483,0.5824925339632542
BPTF,ENST00000544778.6,12,2311,-6.042194100020777,1.405385701449923
C17orf58,ENST00000580729.2,2,561,-7.401021535767122,1.9430121671265863
COG1,ENST00000618996.4,7,792,3.5792559172471217,-1.0819364315044795
GRIN2C,ENST00000293190.9,2,599,-1.425538909692272,1.196298745233997
SLC16A5,ENST00000580123.5,3,810,-2.258249278611107,3.969380317927573
CASKIN2,ENST00000321617.7,17,1476,-9.413835094603176,-0.2229944719646055
RECQL5,ENST00000423245.6,3,519,7.0087618994008,2.362970486905176
FBF1,ENST00000586717.5,12,456,7.072657866952503,-1.6959186502158503
QRICH2,ENST00000636395.1,4,3007,-6.285925623586032,1.438504716197155
UBE2O,ENST00000319380.11,9,473,4.113106541608126,-1.9750264572268688
UBE2O,ENST00000319380.11,14,694,5.274045669249492,-2.510857995621808
TNRC6C,ENST00000636222.1,4,2604,-7.597371348611985,2.18108543836261
PGS1,ENST00000262764.10,7,522,16.594183089932038,1.6371286068641335
ENPP7,ENST00000328313.9,3,627,12.572362054400566,0.7513171348000172
TBC1D16,ENST00000310924.6,2,598,0.283367896673609,0.5786582577134575
CCDC40,ENST00000374877.7,3,459,7.185228777147768,2.0504851195702885
RNF213,ENST00000508628.6,4,549,-5.83578475795222,-2.6040569154843456
RNF213,ENST00000508628.6,21,626,-4.149138187814864,-2.5952847448294127
RNF213,ENST00000508628.6,26,1156,-5.694905011626869,-1.6477249029227248
RNF213,ENST00000508628.6,29,3609,-9.489163762700798,-1.0979325189911786
AATK,ENST00000326724.8,11,2623,-11.483669295778464,2.418279984814973
SLC38A10,ENST00000374759.7,13,489,7.562948273705011,-1.6053156363661332
BAHCC1,ENST00000584436.7,4,1734,-7.59660166803135,-0.037695283518739
BAHCC1,ENST00000584436.7,11,813,-3.8961235912551766,-2.2448744116358714
BAHCC1,ENST00000584436.7,26,1181,-4.743767838674398,-0.7822868538630342
ACTG1,ENST00000331925.6,3,439,16.38564587119963,-1.0219079173415468
FASN,ENST00000306749.3,8,463,9.94671233873434,-1.0252856286592618
COLEC12,ENST00000400256.4,5,1047,4.034203412569556,1.5017876029753758
COLEC12,ENST00000400256.4,6,489,6.134248748095181,-2.098950774559269
EMILIN2,ENST00000254528.3,4,1926,-1.1636746687453214,0.3199780752785222
DLGAP1,ENST00000400147.6,7,422,9.2072324117283,-2.24267646441107
MTCL1,ENST00000306329.15,5,1314,-1.572954009683336,-0.2570450263989665
RALBP1,ENST00000019317.8,2,459,6.154760071186601,0.5328643070897697
PPP4R1,ENST00000400556.7,11,527,11.889341580683102,-0.7345653554324127
TXNDC2,ENST00000611534.1,2,838,0.4784964754294177,2.404831354727085
APCDD1,ENST00000355285.9,3,532,-0.3306455792675726,0.1778333487734857
CEP192,ENST00000589596.5,12,823,0.8664249046578599,1.1458219324348442
CEP192,ENST00000589596.5,15,919,-4.895815391873337,-1.227129040703263
ANKRD30B,ENST00000358984.8,7,405,11.12504907118792,-1.803785180737168
GREB1L,ENST00000424526.5,20,578,1.5699382175076515,-2.5263528221469413
ZNF521,ENST00000361524.7,3,3353,-12.419581752375349,2.900720868745321
TAF4B,ENST00000269142.9,7,618,4.157525937817765,-2.427286954086362
AQP4,ENST00000383168.8,2,415,4.908273522392147,3.0145509120232385
TRAPPC8,ENST00000283351.8,20,443,7.832198592034936,-1.045496862668601
MOCOS,ENST00000261326.5,4,642,3.191529817520528,1.2477778863130418
MOCOS,ENST00000261326.5,8,462,9.688043195632416,-1.6519920151293084
SYT4,ENST00000255224.7,2,815,-2.9338351352747463,2.036450099895128
PIAS2,ENST00000585916.5,2,475,-5.067043240632412,3.1241908032184265
CTIF,ENST00000256413.7,7,487,5.350843828524657,-1.810884108458336
ALPK2,ENST00000361673.3,3,1735,-8.02882382416623,-1.1381071466551935
ALPK2,ENST00000361673.3,4,3391,-6.833356168637702,1.387184099036983
FAM69C,ENST00000343998.7,2,678,0.8997004749984885,2.1668188053682496
ZNF516,ENST00000443185.6,2,1449,-8.403129091093184,-1.0603203163249144
SALL3,ENST00000616649.4,3,1849,-7.281726711488889,3.785156184145684
NFATC1,ENST00000253506.9,2,1099,-3.2341025767938048,1.9967419976749965
CTDP1,ENST00000613122.4,8,1038,1.3776096302865355,0.5039137083739573
HCN2,ENST00000251287.2,2,424,1.1715390765819524,-2.022719355546949
POLRMT,ENST00000588649.6,3,629,1.8778630265887064,1.4036965576837783
POLRMT,ENST00000588649.6,10,789,1.9633385838532804,1.425696500004638
MED16,ENST00000395808.7,4,432,10.944499203426185,0.2033279312561164
GRIN3B,ENST00000234389.3,2,593,-3.649470903806776,-2.8243815724714594
GRIN3B,ENST00000234389.3,3,1033,-1.1811597866654575,1.5376301269849528
REXO1,ENST00000170168.8,2,1754,-4.589184725929409,2.264383930733897
DOT1L,ENST00000398665.7,20,485,0.6791879494458567,-1.3947598849763296
DOT1L,ENST00000398665.7,24,584,-4.783101845666036,-2.8676507724908173
NFIC,ENST00000589123.5,2,532,-4.339679705501142,3.806128508728508
CACTIN,ENST00000429344.6,2,475,6.00133081971241,1.9662328335627923
PIAS4,ENST00000262971.2,2,427,-0.3219789711646926,6.215197443935226
ANKRD24,ENST00000600132.5,17,1614,4.495780046923192,1.343136972175999
CHAF1A,ENST00000301280.9,3,857,1.2573213674515336,0.6354970585999895
CHAF1A,ENST00000301280.9,13,470,7.584143819684511,-1.0404087406299969
PLIN4,ENST00000301286.4,3,3259,-3.9241543483787615,1.5473678615042328
KDM4B,ENST00000611640.4,11,470,5.1662669089192095,-1.5161954013588808
PTPRS,ENST00000587303.5,10,582,11.562431926347656,-0.3060573312360014
PTPRS,ENST00000587303.5,17,609,11.768955261032518,0.0746398310156125
SAFB2,ENST00000252542.8,7,511,15.857291463750572,-0.4567556055180218
SH2D3A,ENST00000437152.7,3,485,0.7992836446434313,0.5659808322424366
INSR,ENST00000341500.9,2,552,4.596983578488417,0.790033846262184
CTD-2207O23.3,ENST00000617428.2,18,471,5.470822026107505,-2.582963832435364
ARHGEF18,ENST00000319670.13,16,471,7.6026139679356435,0.1554301959933972
CAMSAP3,ENST00000160298.8,11,1477,-7.471708491868947,2.143407518178507
CD209,ENST00000315599.11,4,570,6.846167212044092,1.5029453509127284
KANK3,ENST00000330915.7,2,1293,-2.029800767193187,5.421139186984231
PRAM1,ENST00000423345.4,2,1405,-9.347625843759683,1.982766105950902
RAVER1,ENST00000617231.4,3,470,11.331714344906564,0.8310151641226975
KEAP1,ENST00000171111.9,2,686,1.4918427385764117,0.8745561498868898
SMARCA4,ENST00000344626.8,3,405,5.977651238581473,-1.4643585834593988
KANK2,ENST00000586659.5,2,1212,-4.597760627344875,2.705362038157658
ECSIT,ENST00000270517.11,2,418,8.313756782945552,4.527979678092696
NFIX,ENST00000397661.6,2,532,2.0069837781072764,5.591407874656818
CACNA1A,ENST00000614285.4,19,810,0.1591786471485042,-1.2968073764673038
CACNA1A,ENST00000614285.4,20,464,-0.218647355351577,-1.2659221563419465
DCAF15,ENST00000254337.10,7,435,11.41048837211124,0.2843113526878683
MISP3,ENST00000269720.6,2,929,-7.227259657489214,2.6982990021334845
ADGRL1,ENST00000340736.10,5,801,-2.045239222606394,-0.4284393880465292
SYDE1,ENST00000342784.6,3,645,-1.3633062135626244,-1.2898964886717132
NOTCH3,ENST00000263388.6,24,566,-7.697657979397819,-2.2920840024460896
AKAP8,ENST00000269701.6,5,490,8.847168636473205,0.7214676745315011
AKAP8L,ENST00000397410.9,5,454,13.856532004149834,0.8477312260880269
WIZ,ENST00000263381.11,3,552,2.6235589054154707,-2.420142730771913
WIZ,ENST00000263381.11,4,528,4.194571237054529,-2.077723119133007
PGLYRP2,ENST00000292609.8,2,1071,-6.284303387173393,1.752289634276964
CHERP,ENST00000546361.6,10,436,10.29421316275435,-1.400495307169168
SIN3B,ENST00000248054.9,13,616,6.752383416265096,-0.8542418430332901
MYO9B,ENST00000595618.5,21,918,1.1970737379303873,-1.2563561048925382
USHBP1,ENST00000252597.7,3,439,7.1943758308297,-0.7497491169411209
PLVAP,ENST00000252590.8,3,713,10.122327584122283,-1.9446364848911688
UNC13A,ENST00000519716.6,10,516,6.696711808668276,-1.6359719732943558
KCNN1,ENST00000222249.13,3,419,8.701506913535608,-0.5831664583359626
KIAA1683,ENST00000612316.4,2,827,-8.575532014659549,-1.354390926849029
ELL,ENST00000262809.8,8,499,4.121159727156665,-2.7148724675468543
ARMC6,ENST00000392335.6,3,574,9.587349657350138,1.3539959947403508
NCAN,ENST00000252575.10,2,402,-6.155708422479748,-0.4034263879320786
NCAN,ENST00000252575.10,6,588,-6.133233366300966,-3.0274605984810283
NCAN,ENST00000252575.10,7,1359,-2.521303384782007,1.2874110054633627
KIAA0355,ENST00000299505.6,9,1034,-5.397599303933716,-1.5350932606405232
KMT2B,ENST00000420124.2,3,2021,-13.864307069930527,-1.043439270002696
KMT2B,ENST00000420124.2,28,1294,-11.930043990662346,-2.3779101845844366
ARHGAP33,ENST00000378944.9,15,660,-5.420976868303552,-2.0166126664784203
WDR62,ENST00000401500.6,30,639,-3.7783491294837854,-1.0609893325951718
WDR87,ENST00000447313.6,3,2879,-9.906070309782704,-1.0281567203882611
SIPA1L3,ENST00000222345.10,7,577,1.339513661287708,-1.1256847230394549
SIPA1L3,ENST00000222345.10,13,428,6.824761224335461,-2.216522988034854
RYR1,ENST00000355481.8,34,613,2.0343271600659274,-1.787261482807841
RYR1,ENST00000355481.8,90,813,4.220231123524695,-0.9054078097024052
DLL3,ENST00000356433.9,7,580,-1.1884691946566774,0.5378292158716105
FCGBP,ENST00000616721.4,2,1248,-7.037208705781005,0.2536044038492079
FCGBP,ENST00000616721.4,4,571,-3.686801446186125,-3.6010498348351736
FCGBP,ENST00000616721.4,5,605,-5.350670546336094,-2.066920840405941
FCGBP,ENST00000616721.4,6,568,-3.4145445228940865,-3.2701115353804893
FCGBP,ENST00000616721.4,7,593,-5.626470197109738,-2.649261421880845
FCGBP,ENST00000616721.4,8,595,-4.45122920984633,-2.56465108890978
FCGBP,ENST00000616721.4,12,574,-7.399152594169424,-3.456168433665108
FCGBP,ENST00000616721.4,13,617,-5.73966222700256,-2.670580168527006
FCGBP,ENST00000616721.4,14,544,-4.080066800106663,-3.2575536496561166
