gene_name,transcript_id,penultimate_junction,pe_start,pe_end,num_exons,cds_length,a,d,c,c_absolute,b,r2,n_points,x_min,x_max
PRAMEF27,ENST00000436041.5,970,770,969,4,1437,0.11901230382530438,-0.2888793459495018,0.8089735610079718,-39.823234920421584,19.8522558013569,0.9119907104948894,67,-200.0,-2.0
PRAMEF25,ENST00000614839.4,970,770,969,4,1437,0.07072508773575131,-0.29347463206243707,0.8283792551500323,-35.98090748029361,19.999999999999886,0.8824850148823055,67,-200.0,-2.0
PRAMEF26,ENST00000624207.1,970,770,969,4,1437,0.0691137008566451,-0.29412310318249446,0.8283541770524663,-35.98587294361167,19.999999999999925,0.8826301465379274,67,-200.0,-2.0
PRAMEF9,ENST00000415919.2,970,770,969,4,1437,0.11693944098464602,-0.2890384987518826,0.8136398172162778,-38.89931619117701,19.999999999999943,0.9085476468564948,67,-200.0,-2.0
PRAMEF18,ENST00000624297.2,867,667,866,3,1440,0.10733776019496889,-0.32330504062848814,0.7726911329186953,-47.00715568209833,19.15220708144865,0.7944845690092318,67,-200.0,-2.0
PRAMEF5,ENST00000622421.2,956,756,955,4,1431,0.047062690957542015,-0.3094579630257735,0.8351744206368087,-34.63546471391189,19.999999999987942,0.8749680224698502,67,-200.0,-2.0
PRAMEF8,ENST00000357367.6,947,747,946,4,1425,0.11696745751093979,-0.10978955006705081,0.8480814565682334,-32.07987159948979,19.99999999999917,0.6470312721889127,67,-200.0,-2.0
PRAMEF33,ENST00000437300.2,940,740,939,4,1425,-0.10801169968228394,0.03085772391277649,0.228414689729241,-154.7738914336103,9.225730800163706,0.17471329112086154,67,-200.0,-2.0
PRAMEF15,ENST00000376152.2,970,770,969,4,1437,0.09205553145114267,-0.3621659550095673,0.7991342900010898,-41.7714105797842,19.797017946170744,0.930510048754854,67,-200.0,-2.0
PRAMEF14,ENST00000334600.6,970,770,969,4,1425,-0.06741224247930294,0.024105555629030512,0.23831433176504344,-152.81376231052138,13.235236142752399,0.12954183807207498,67,-200.0,-2.0
PRAMEF19,ENST00000376101.2,660,460,659,3,1233,-0.028600644735818134,0.11374046241563279,0.22670566097656172,-155.11227912664077,13.174640309631846,0.16081418790602342,67,-200.0,-2.0
PRAMEF17,ENST00000376098.4,893,693,892,3,1425,-0.13913096835097555,-0.023231238442443243,0.17132875470508205,-166.07690656839375,7.371009872355797,0.08282747124338441,67,-200.0,-2.0
PRAMEF20,ENST00000316412.9,966,766,965,4,1428,-0.0437036863635668,0.16438803338354419,1.000000001966844e-06,-199.99980199999962,0.010000000000000002,0.015449230460330532,67,-200.0,-2.0
PDPN,ENST00000294489.10,1052,852,1051,6,717,0.6157621893255356,-0.5553795252849801,0.6658520452422636,-68.16129504203181,15.249328909426893,0.9886785000748204,67,-200.0,-2.0
PRDM2,ENST00000484063.6,526,326,525,6,460,0.9477016441008159,0.23027452265309156,0.8369870911122953,-34.78751723310242,13.711086630960597,0.9495639222774289,66,-198.0,-3.0
KAZN,ENST00000636564.1,1124,924,1123,3,318,-0.39468664488878313,-0.2540593349591526,1.0000000006065685e-06,-197.9998049999999,0.010000000000000002,0.01408311610094759,66,-198.0,-3.0
FHAD1,ENST00000358897.8,4261,4061,4260,31,4239,0.6739836299377271,-0.3674533183014405,0.80982189630968,-40.084730219612396,19.999999999999996,0.9931954716246951,66,-198.0,-3.0
EFHD2,ENST00000375980.8,669,469,668,4,723,0.8246326943339939,-0.3673266541006903,0.7732891715075596,-47.208611556025886,19.999999999999996,0.9904159144647268,66,-198.0,-3.0
CTRC,ENST00000375949.4,819,619,818,8,807,0.5027180912668544,-0.26769030723509024,0.8311385612017547,-35.92798056565783,19.999999999999996,0.9140814288432355,66,-198.0,-3.0
CELA2A,ENST00000359621.4,818,618,817,8,810,0.6215066675643177,-0.24732466910461573,0.827873265335386,-36.56471325959973,19.999999999999996,0.9641997708908823,66,-198.0,-3.0
CELA2B,ENST00000375910.7,818,618,817,8,810,0.6161602059885232,-0.33555214984764337,0.8567195130923564,-30.9396949469905,19.999999999999996,0.9425855989421597,66,-198.0,-3.0
CASP9,ENST00000546424.5,1294,1094,1293,8,1266,0.45961503138528637,-0.6224664479093847,0.716155995503134,-57.20111289037948,7.331249469113322,0.9915738873438991,67,-199.0,-1.0
DNAJC16,ENST00000375838.5,1844,1644,1843,13,1788,0.7628849312662176,-0.9563073702718252,0.788416771486277,-43.893479245717145,5.387045370719276,0.9840732147722216,67,-200.0,-2.0
AGMAT,ENST00000375826.3,1129,929,1128,7,1059,0.7980516049401534,-0.5723379110886953,0.7625453404528225,-48.01602259034115,15.21634524375654,0.995263236234875,67,-199.0,-1.0
DDI2,ENST00000480945.5,1418,1218,1417,10,1200,0.5439372656285617,-1.0218244799999998,0.9876475804481988,-50.85286293277019,10.458351147619508,0.8882210944162418,51,-199.0,-49.0
PLEKHM2,ENST00000375799.7,3150,2950,3149,20,3060,0.6556964440961448,-0.5063432002605299,0.8090771248300691,-40.22996065813652,19.999999999999996,0.9899352914825261,66,-198.0,-3.0
SLC25A34,ENST00000294454.5,814,614,813,5,915,0.7290185722085092,-0.5273781967533296,0.8293397499319377,-36.27874876327215,19.999999999999996,0.9917560709509505,66,-198.0,-3.0
TMEM82,ENST00000375782.1,1084,884,1083,6,1032,0.5868651561401488,-0.7196682938670578,0.7104555659082523,-59.4611646478908,6.617833906745183,0.9928223991155344,66,-198.0,-3.0
SPEN,ENST00000375759.7,11068,10868,11067,15,10995,0.24410028181586765,-0.35393835299226417,0.8259050167044308,-36.94852174263599,18.92980278646246,0.984506418786011,66,-198.0,-3.0
ZBTB17,ENST00000440560.5,348,148,347,4,631,-0.1789373769008262,-0.14351737883164586,1.0000005234753804e-06,-199.99980199989636,0.010000000000000002,0.005692897270576425,67,-200.0,-2.0
HSPB7,ENST00000411503.5,397,197,396,3,498,0.4475776844258821,-0.5220537797959489,0.8075920552896526,-40.51954921851774,19.999999999999996,0.9548847980430134,66,-198.0,-3.0
CLCNKA,ENST00000375692.5,2142,1942,2141,21,2061,0.8518858369306047,-0.6875645036193703,0.8544172194726497,-31.388642202833296,19.99999999999993,0.9862323678898982,66,-198.0,-3.0
CLCNKB,ENST00000619181.4,1446,1246,1445,14,1392,0.6244563503499656,1.0432358374022013e-20,0.6950434379594622,-62.46652959790487,4.263102350384139,0.979172100611037,66,-198.0,-3.0
FAM131C,ENST00000375662.4,747,547,746,7,843,0.7050734453382732,-0.7238689094938073,0.708280154037768,-58.760529500521926,19.99999999999984,0.9981735823785371,67,-199.0,-1.0
EPHA2,ENST00000358432.7,2981,2781,2980,17,2931,0.9676516718190618,-0.03080819919705375,0.7950838699744422,-42.57339374506043,19.999999999999996,0.9921530265862641,67,-200.0,-2.0
ARHGEF19,ENST00000270747.7,2389,2189,2388,16,2409,0.6657925167711661,-0.43804444301357265,0.7893666700247238,-42.70539933510469,19.999999999999996,0.9892428366509406,67,-199.0,-1.0
RSG1,ENST00000375599.7,948,748,947,5,777,0.38576554171493127,-0.7558492226860557,0.6502376363342031,-71.25294800582779,3.5720528834349397,0.9753441635353709,67,-200.0,-2.0
FBXO42,ENST00000375592.7,1256,1056,1255,10,2154,0.2759788379929941,-0.8835277223830725,0.7566531579625873,-50.45263419729548,5.31413158683997,0.9731897348588039,66,-198.0,-3.0
SZRD1,ENST00000401088.8,532,332,531,4,459,0.21030126930165874,-0.5307463198044945,0.6737067383149392,-66.60606581364203,11.902122410234531,0.9948724460869893,67,-200.0,-2.0
SPATA21,ENST00000491418.5,477,277,476,5,483,0.6240795463470031,-0.5342455433945641,0.6934807523270217,-62.69081103924972,19.999999999999996,0.995601664415572,67,-200.0,-2.0
NECAP2,ENST00000337132.9,834,634,833,8,792,0.7756397723513484,-0.7691061148972975,0.786907325318749,-44.1923495868877,19.999999999999954,0.9931824054439231,67,-200.0,-2.0
NBPF1,ENST00000430580.6,4065,3865,4064,29,3420,0.39165679740019166,-0.6879537987802136,0.6979359459524609,-61.80868270141275,5.776757223631815,0.9907560037447032,67,-200.0,-2.0
CROCC,ENST00000375541.9,6037,5837,6036,37,6054,0.5039874636197159,-0.2791014056169985,0.7781857461507222,-46.25377950060917,19.999999999999925,0.9869208071019552,66,-198.0,-3.0
MFAP2,ENST00000375534.7,449,249,448,8,549,0.6832623722267126,-0.6129847166343703,0.7830137105438242,-43.963285312322824,7.528166761360976,0.9768846938383384,67,-199.0,-1.0
ATP13A2,ENST00000326735.12,3440,3240,3439,29,3543,0.6431485654067354,-0.34692539415279827,0.8041912908385395,-41.18269828648479,19.999999999999996,0.9951013361748889,66,-198.0,-3.0
SDHB,ENST00000375499.7,917,717,916,8,843,0.8332157579803671,-0.9129134736251089,0.8577566866031148,-30.737446112392632,19.999999999999996,0.9726384071186804,66,-198.0,-3.0
PADI2,ENST00000375486.8,1829,1629,1828,16,1998,0.8952902323434755,-0.5396793147168482,0.8617891547096341,-29.95111483162134,19.999999999999996,0.9822831037411569,66,-198.0,-3.0
PADI1,ENST00000375471.4,1851,1651,1850,16,1992,0.9395311076520952,-0.4705547149348928,0.8469809189590997,-32.83872080297556,19.999999999999904,0.9863232231197198,66,-198.0,-3.0
PADI3,ENST00000375460.3,1802,1602,1801,16,1995,0.9358687078857609,-0.7379437114816882,0.882382453580605,-25.935421551782042,19.999999999999996,0.9705442270732526,66,-198.0,-3.0
PADI4,ENST00000375453.5,369,169,368,4,384,0.8079511807293368,-0.46155282211041204,0.7539458255765654,-49.718726535840034,17.934375133029338,0.9929444622562694,67,-199.0,-1.0
PADI6,ENST00000619609.1,1902,1702,1901,16,2085,0.8031122673895499,-0.7433684238129641,0.8744471676905035,-27.482802300351835,19.999999999999996,0.9707451288823518,66,-198.0,-3.0
RCC2,ENST00000375436.8,1653,1453,1652,13,1569,0.7669782092867257,-0.44083172513652824,0.8202792507810798,-38.04554609768945,19.999999999999996,0.9884876639659751,66,-198.0,-3.0
ARHGEF10L,ENST00000361221.7,3467,3267,3466,29,3840,0.27467361566717646,-0.5967488403302144,0.7341062318875878,-53.646966086257606,5.326804332594104,0.9791390954842903,67,-199.0,-1.0
IGSF21,ENST00000251296.3,1717,1517,1716,10,1404,0.5250194672061551,-0.4680064500176579,0.7537180560599185,-49.76382490013614,11.162608114692333,0.9913150833423379,67,-199.0,-1.0
PAX7,ENST00000375375.7,1754,1554,1753,8,1563,0.48414518434990533,-0.7014121982898184,0.7817075091987087,-45.5670357062518,19.999999999999996,0.9950454610220435,66,-198.0,-3.0
TAS1R2,ENST00000375371.3,1614,1414,1613,6,2520,0.7028867299843001,-0.29961345266811906,0.706536842510335,-59.10570518295367,8.722240875509383,0.9751241266875346,67,-199.0,-1.0
ALDH4A1,ENST00000290597.9,1764,1564,1763,16,1692,0.8255151243911281,-0.16963097921098702,0.871800667714757,-63.99909583649793,19.999999999999996,0.9758206970937123,53,-200.0,-44.0
IFFO2,ENST00000455833.6,1803,1603,1802,9,1554,0.47538301271250205,-0.41991854667037404,0.6994682969693887,-61.505277200061045,5.039682339495197,0.9732434521336695,67,-200.0,-2.0
UBR4,ENST00000375254.7,15516,15316,15515,106,15552,0.21257450466188327,-0.08411877786982722,0.7086232042194758,-58.69260556454378,19.92740465463465,0.9889686734621718,67,-199.0,-1.0
EMC1,ENST00000477853.5,2846,2646,2845,23,2982,0.72892775905775,-0.26332397510435473,0.8481027150659426,-32.61997056214119,19.999999999999996,0.9863268519435774,66,-198.0,-3.0
MRTO4,ENST00000330263.4,868,668,867,8,720,0.7770805978309134,-0.3627314993595628,0.8184266245218786,-38.406808218233664,19.99999999999999,0.9922203428794161,66,-198.0,-3.0
AKR7A3,ENST00000361640.4,1376,1176,1375,7,996,0.8611012186856851,-0.3121097170395347,0.8126134778705398,-39.540371815244725,19.999999999999837,0.9888469972061592,66,-198.0,-3.0
AKR7A2,ENST00000235835.7,941,741,940,7,1080,0.9888756472406298,-0.47928521726030576,0.8091120460976967,-40.22315101094915,19.999999999999996,0.9754524565556081,66,-198.0,-3.0
PQLC2,ENST00000375155.7,1077,877,1076,9,876,0.8058024588765084,-0.6489006241282808,0.8519231803545595,-31.874979830860894,19.999999999999996,0.9894509412728674,66,-198.0,-3.0
CAPZB,ENST00000264203.7,1227,1027,1226,9,783,0.728197068381527,-0.7363779284282309,0.7582000487877137,-50.15099048639581,14.335317025467164,0.9656672933929114,66,-198.0,-3.0
MINOS1,ENST00000617872.4,244,70,243,3,189,0.0625285595717268,-0.49107114044489664,0.7557536589733287,-44.7661243155608,19.999999999998753,0.7224893891053442,58,-174.0,-3.0
MINOS1-NBL1,ENST00000602662.1,433,233,432,4,546,0.5922170677177734,-0.3942692163186322,0.8459563518819351,-33.038511383022666,19.99999999999997,0.9146385501279296,66,-198.0,-3.0
NBL1,ENST00000428975.5,478,278,477,4,351,0.47050999636658725,0.013424948814295965,0.8644106251704669,-29.439928091758958,19.999999999999996,0.8553595045758147,66,-198.0,-3.0
HTR6,ENST00000289753.1,1341,1141,1340,3,1323,0.3947832170494747,-0.5411088172647133,0.8567065217120949,-30.942228266141484,19.999999999999996,0.9907216545650759,66,-198.0,-3.0
TMCO4,ENST00000294543.10,1743,1543,1742,16,1905,0.7269926475833846,-0.6645092632225399,0.7704244369182826,-47.767234800934915,15.409619122040688,0.9946518376785534,66,-198.0,-3.0
OTUD3,ENST00000375120.3,1022,822,1021,8,1197,0.6644266742268701,-0.25850279623947126,0.8036198692920418,-41.29412548805186,19.999999999999996,0.9874435895483923,66,-198.0,-3.0
PLA2G2E,ENST00000375116.3,345,145,344,4,429,0.333899456540415,-0.5882270758558253,0.6730517051447403,-65.7357623813414,13.089263832958961,0.9854291653160293,67,-199.0,-1.0
PLA2G2A,ENST00000400520.7,563,363,562,5,435,0.6661858545323659,-0.5788575205030968,0.7090055805194394,-58.616895057151,12.22326510346368,0.9940342734118799,67,-199.0,-1.0
PLA2G5,ENST00000375108.3,561,361,560,5,417,0.5649436887181793,-0.4799335475074038,0.7063549829569055,-59.14171337453271,14.36722665330009,0.9873152958485071,67,-199.0,-1.0
PLA2G2D,ENST00000375105.7,352,152,351,4,438,0.5504835005386094,-0.5298854543808619,0.7984963936245858,-40.897714062332,19.800126282551762,0.9831585877186095,67,-199.0,-1.0
PLA2G2F,ENST00000375102.3,527,327,526,5,636,0.3678267040624905,-0.7387854041263274,0.6807633359044761,-64.20885949091374,4.975108752650277,0.988580714782894,67,-199.0,-1.0
PLA2G2C,ENST00000429261.2,345,145,344,4,450,0.1653732710707204,-0.48820337478224446,0.74083842942013,-52.31399097481426,18.044885236224005,0.9655181354585818,67,-199.0,-1.0
MUL1,ENST00000264198.4,467,267,466,4,1059,0.14163268997749598,-0.3293242886898542,0.7463790197925892,-52.21695408106734,16.52263772085842,0.8962218506203227,67,-200.0,-2.0
CDA,ENST00000375071.3,507,307,506,4,441,-0.08635950535794791,0.17080002329340196,0.12885350625120645,-172.87356628101475,6.217980129976385,0.12108575152687584,66,-198.0,-3.0
PINK1,ENST00000321556.4,1583,1383,1582,8,1746,0.9215692409271324,-0.5195797039980309,0.7931388160469899,-43.33793087083697,19.999999999999996,0.9955809744760276,66,-198.0,-3.0
DDOST,ENST00000415136.6,1365,1165,1364,11,1371,1.1267494686995942,2.950659343688689e-18,0.8855417840589592,-25.319352108502954,19.999999999999996,0.9741052834606142,66,-198.0,-3.0
KIF17,ENST00000375044.5,2824,2624,2823,15,2790,0.7358016828270745,-0.7475278149061607,0.8156905180913766,-37.49327741790742,19.999999999999996,0.9853931614292921,67,-199.0,-1.0
SH2D5,ENST00000375031.5,1442,1242,1441,9,1020,0.5682890241964669,-0.5134297680272887,0.8151590270172694,-39.04398973163248,19.99999999999909,0.9956544453638744,66,-198.0,-3.0
HP1BP3,ENST00000312239.9,1508,1308,1507,13,1662,0.5989852718702128,-0.6282924943002711,0.7514719583521651,-51.208552246271324,15.577782318154666,0.9910772719494187,67,-200.0,-2.0
EIF4G3,ENST00000374935.7,4359,4159,4358,33,3918,0.6150955408901428,-0.5090494828085079,0.6827942564009263,-63.8067372326166,10.723110259550952,0.9848114726486238,67,-199.0,-1.0
ECE1,ENST00000415912.6,2215,2015,2214,19,2265,0.5841225391969769,-0.5598381079766013,0.7555724156516903,-50.66337894792039,14.114761495860769,0.9818269432590631,66,-198.0,-3.0
NBPF3,ENST00000454000.6,1809,1609,1808,14,1692,0.5146556205132715,-0.8011580740479926,0.8198847522047874,-37.662819063452105,5.248006700475469,0.9845624162324205,67,-200.0,-2.0
ALPL,ENST00000374840.7,1560,1360,1559,12,1575,0.8755874754245221,-0.42802034414801954,0.7530177934296381,-49.902476900931646,14.888586723720637,0.9936249684236063,67,-199.0,-1.0
USP48,ENST00000400301.5,3168,2968,3167,26,2952,0.7653460380046998,-0.6338699177883003,0.7548619947475057,-49.537325039993874,13.574575920361639,0.9978692608845273,67,-199.0,-1.0
LDLRAD2,ENST00000344642.6,993,793,992,5,819,0.24380496152952766,-0.6691746393390137,0.6976280431339932,-60.86964745946935,6.565701226118394,0.9896110814404099,67,-199.0,-1.0
HSPG2,ENST00000374695.7,13084,12884,13083,97,13176,0.2361229891713874,-0.19846798549392433,0.7332280230945101,-53.82085142728701,11.074220985355664,0.9814267795682118,67,-199.0,-1.0
CELA3B,ENST00000337107.10,815,615,814,8,813,0.5705311174936135,-0.10973534045724569,0.836941529858075,-34.79640167767536,17.224905241685267,0.8975240620009254,66,-198.0,-3.0
CELA3A,ENST00000290122.7,815,615,814,8,813,0.5613367423056429,-0.08731765999999999,0.8534799243113641,-31.57141475928401,15.547059725035563,0.8487783704024016,66,-198.0,-3.0
CDC42,ENST00000400259.5,779,579,778,6,576,0.7043597566397741,-0.6059452349730632,0.7035805476113999,-60.801793215777025,19.841956186160886,0.9957269103188201,66,-198.0,-3.0
WNT4,ENST00000290167.10,633,433,632,5,1056,0.6408427381145834,-0.25111202641933683,0.7473691325119445,-52.26301916017081,14.203265675717336,0.9961466778537413,66,-198.0,-3.0
ZBTB40,ENST00000404138.5,4037,3837,4036,19,3720,0.362075824066232,-0.5010120407458429,0.8022890934991327,-41.55362676766913,19.999999999999996,0.9929715313975279,66,-198.0,-3.0
EPHA8,ENST00000374644.8,1052,852,1051,5,1488,0.6618830477821508,-0.6140137169096674,0.6702015405085024,-66.30009497931653,8.343693777223391,0.98954754596386,67,-199.0,-1.0
EPHB2,ENST00000544305.5,1573,1373,1572,7,1449,0.6525823062874854,0.045749469860637396,0.8408703951027412,-34.030272954965454,19.999999999999996,0.9584556925643584,66,-198.0,-3.0
LACTBL1,ENST00000426928.6,660,460,659,6,1641,-0.02890935350939342,-0.9025947409141565,0.7620882173084388,-49.10653297292913,4.2090964367769805,0.9020360440760642,67,-200.0,-2.0
KDM1A,ENST00000356634.7,2523,2323,2522,19,2559,0.9146719216490878,-0.6001265636266246,0.8262229457387338,-36.88652558094691,19.999999999999996,0.9790712677919681,66,-198.0,-3.0
HNRNPR,ENST00000478691.5,1268,1068,1267,10,1608,0.5645709346603628,-0.46911729968390126,0.7560657420389966,-50.29898307627869,9.201932179622787,0.9839622130394671,67,-200.0,-2.0
ZNF436,ENST00000314011.8,298,138,297,4,1413,-0.5504866676978136,-0.6339551752349915,0.9999999999961455,-1.0000000006128573,0.9633936089168476,0.3090906980185595,54,-160.0,-1.0
TCEA3,ENST00000450454.6,1146,946,1145,11,1047,0.8081386541608383,-0.7784698813248352,0.826675004579016,-36.79837410709189,19.999999999999996,0.9870465722444881,66,-198.0,-3.0
ASAP3,ENST00000495646.5,1185,985,1184,10,1224,0.7776315855091555,-0.7306081269089075,0.8269855316341092,-36.73782133134873,19.999999999999996,0.9734838719959966,66,-198.0,-3.0
E2F2,ENST00000361729.2,1473,1273,1472,7,1314,0.4007804803581524,-0.5464413215257583,0.6664890437630826,-67.03516933490965,6.5083036699168515,0.9959135053668654,67,-199.0,-1.0
ID3,ENST00000374561.5,754,554,753,3,360,0.6877535274534484,-0.8026153850948895,0.9070372999110689,-43.89662171520723,16.352603883777192,0.974722247522675,58,-199.0,-28.0
MDS2,ENST00000374555.7,850,650,849,7,423,-0.09042494763936292,0.17643630524478332,1.0000000001010004e-06,-198.999802,0.010000000000000002,0.007667057666078336,67,-199.0,-1.0
RPL11,ENST00000374550.7,553,353,552,6,537,1.021989081805544,1.8424319876880614e-12,0.8199773916933364,-38.104408619799415,19.999999999999854,0.9802696752365745,66,-198.0,-3.0
ELOA,ENST00000418390.6,2607,2407,2606,11,2397,0.6342489443689507,-0.4245155194787649,0.692094805720938,-61.96522846725429,19.999999999999996,0.9904042597103636,67,-199.0,-1.0
